Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2948","Milk - Excluding Butter","2015","2015","1000 tonnes","528","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2948","Milk - Excluding Butter","2016","2016","1000 tonnes","541","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2948","Milk - Excluding Butter","2017","2017","1000 tonnes","552","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2948","Milk - Excluding Butter","2018","2018","1000 tonnes","558","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2948","Milk - Excluding Butter","2019","2019","1000 tonnes","582","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2948","Milk - Excluding Butter","2020","2020","1000 tonnes","589","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2960","Fish, Seafood","2010","2010","1000 tonnes","0.9","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2960","Fish, Seafood","2011","2011","1000 tonnes","0.85","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2960","Fish, Seafood","2012","2012","1000 tonnes","1.14","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2960","Fish, Seafood","2013","2013","1000 tonnes","1.16","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2960","Fish, Seafood","2014","2014","1000 tonnes","1.31","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2960","Fish, Seafood","2015","2015","1000 tonnes","0.95","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2960","Fish, Seafood","2016","2016","1000 tonnes","0.61","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2960","Fish, Seafood","2017","2017","1000 tonnes","0.8","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2960","Fish, Seafood","2018","2018","1000 tonnes","0.59","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2960","Fish, Seafood","2019","2019","1000 tonnes","0.82","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2960","Fish, Seafood","2020","2020","1000 tonnes","0.82","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2961","Aquatic Products, Other","2010","2010","1000 tonnes","0.05","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2961","Aquatic Products, Other","2011","2011","1000 tonnes","0.07","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2961","Aquatic Products, Other","2012","2012","1000 tonnes","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2961","Aquatic Products, Other","2013","2013","1000 tonnes","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2961","Aquatic Products, Other","2014","2014","1000 tonnes","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2961","Aquatic Products, Other","2015","2015","1000 tonnes","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2961","Aquatic Products, Other","2016","2016","1000 tonnes","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2961","Aquatic Products, Other","2017","2017","1000 tonnes","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2961","Aquatic Products, Other","2018","2018","1000 tonnes","0.03","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2961","Aquatic Products, Other","2019","2019","1000 tonnes","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2961","Aquatic Products, Other","2020","2020","1000 tonnes","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2928","Miscellaneous","2010","2010","1000 tonnes","122","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2928","Miscellaneous","2011","2011","1000 tonnes","134","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2928","Miscellaneous","2012","2012","1000 tonnes","194","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2928","Miscellaneous","2013","2013","1000 tonnes","210","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2928","Miscellaneous","2014","2014","1000 tonnes","187","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2928","Miscellaneous","2015","2015","1000 tonnes","164","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2928","Miscellaneous","2016","2016","1000 tonnes","207","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2928","Miscellaneous","2017","2017","1000 tonnes","199","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2928","Miscellaneous","2018","2018","1000 tonnes","171","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2928","Miscellaneous","2019","2019","1000 tonnes","165","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2928","Miscellaneous","2020","2020","1000 tonnes","166","E","Estimated value"
